3.996916e+002;0.000000e+000
4.001737e+002;3.749585e-002
4.006559e+002;3.798228e-002
4.011380e+002;3.841912e-002
4.016201e+002;3.869579e-002
4.021023e+002;3.872308e-002
4.025844e+002;3.850069e-002
4.030666e+002;3.812657e-002
4.035487e+002;3.777076e-002
4.040308e+002;3.759227e-002
4.045130e+002;3.768071e-002
4.049951e+002;3.800396e-002
4.054772e+002;3.842579e-002
4.059594e+002;3.873868e-002
4.064415e+002;3.875728e-002
4.069236e+002;3.838763e-002
4.074058e+002;3.766940e-002
4.078879e+002;3.674503e-002
4.083701e+002;3.580261e-002
4.088522e+002;3.500067e-002
4.093343e+002;3.443097e-002
4.098165e+002;3.410010e-002
4.102986e+002;3.395464e-002
4.107807e+002;3.391594e-002
4.112629e+002;3.392582e-002
4.117450e+002;3.396458e-002
4.122271e+002;3.405146e-002
4.127093e+002;3.421718e-002
4.131914e+002;3.448545e-002
4.136736e+002;3.484876e-002
4.141557e+002;3.527190e-002
4.146378e+002;3.570317e-002
4.151200e+002;3.609626e-002
4.156021e+002;3.641596e-002
4.160843e+002;3.664799e-002
4.165664e+002;3.678385e-002
4.170485e+002;3.682058e-002
4.175307e+002;3.675557e-002
4.180128e+002;3.659474e-002
4.184949e+002;3.635189e-002
4.189771e+002;3.605678e-002
4.194592e+002;3.574290e-002
4.199413e+002;3.544565e-002
4.204235e+002;3.518644e-002
4.209056e+002;3.497911e-002
4.213878e+002;3.482395e-002
4.218699e+002;3.472118e-002
4.223520e+002;3.467352e-002
4.228342e+002;3.469015e-002
4.233163e+002;3.477989e-002
4.237984e+002;3.494766e-002
4.242806e+002;3.518156e-002
4.247627e+002;3.545220e-002
4.252448e+002;3.571601e-002
4.257270e+002;3.592768e-002
4.262091e+002;3.605235e-002
4.266913e+002;3.607964e-002
4.271734e+002;3.602226e-002
4.276555e+002;3.591364e-002
4.281377e+002;3.579178e-002
4.286198e+002;3.569545e-002
4.291020e+002;3.564899e-002
4.295841e+002;3.566502e-002
4.300662e+002;3.574060e-002
4.305484e+002;3.586588e-002
4.310305e+002;3.602288e-002
4.315126e+002;3.619380e-002
4.319948e+002;3.635722e-002
4.324769e+002;3.649467e-002
4.329590e+002;3.658930e-002
4.334412e+002;3.663315e-002
4.339233e+002;3.662679e-002
4.344055e+002;3.658283e-002
4.348876e+002;3.652198e-002
4.353697e+002;3.646984e-002
4.358519e+002;3.644878e-002
4.363340e+002;3.647659e-002
4.368161e+002;3.656111e-002
4.372983e+002;3.670125e-002
4.377804e+002;3.688740e-002
4.382625e+002;3.710441e-002
4.387447e+002;3.733241e-002
4.392268e+002;3.755078e-002
4.397090e+002;3.773681e-002
4.401911e+002;3.787051e-002
4.406732e+002;3.793690e-002
4.411554e+002;3.793158e-002
4.416375e+002;3.786042e-002
4.421196e+002;3.774051e-002
4.426018e+002;3.759483e-002
4.430839e+002;3.744647e-002
4.435660e+002;3.731232e-002
4.440482e+002;3.720129e-002
4.445303e+002;3.711214e-002
4.450125e+002;3.703902e-002
4.454946e+002;3.697315e-002
4.459767e+002;3.690920e-002
4.464589e+002;3.684532e-002
4.469410e+002;3.678649e-002
4.474232e+002;3.673923e-002
4.479053e+002;3.671299e-002
4.483874e+002;3.671646e-002
4.488696e+002;3.675776e-002
4.493517e+002;3.684102e-002
4.498338e+002;3.696773e-002
4.503160e+002;3.713375e-002
4.507981e+002;3.732997e-002
4.512802e+002;3.753985e-002
4.517624e+002;3.774342e-002
4.522445e+002;3.791793e-002
4.527267e+002;3.804649e-002
4.532088e+002;3.812092e-002
4.536909e+002;3.814606e-002
4.541731e+002;3.813972e-002
4.546552e+002;3.812932e-002
4.551373e+002;3.814429e-002
4.556195e+002;3.820998e-002
4.561016e+002;3.834059e-002
4.565837e+002;3.853536e-002
4.570659e+002;3.877833e-002
4.575480e+002;3.904304e-002
4.580302e+002;3.929920e-002
4.585123e+002;3.952061e-002
4.589944e+002;3.968948e-002
4.594766e+002;3.980068e-002
4.599587e+002;3.985834e-002
4.604409e+002;3.987318e-002
4.609230e+002;3.985599e-002
4.614051e+002;3.981562e-002
4.618873e+002;3.975523e-002
4.623694e+002;3.967694e-002
4.628515e+002;3.958284e-002
4.633337e+002;3.948044e-002
4.638158e+002;3.938226e-002
4.642979e+002;3.930466e-002
4.647801e+002;3.926082e-002
4.652622e+002;3.925651e-002
4.657444e+002;3.928652e-002
4.662265e+002;3.933717e-002
4.667086e+002;3.939056e-002
4.671908e+002;3.943405e-002
4.676729e+002;3.946397e-002
4.681550e+002;3.948781e-002
4.686372e+002;3.951912e-002
4.691193e+002;3.956974e-002
4.696014e+002;3.964166e-002
4.700836e+002;3.972443e-002
4.705657e+002;3.979713e-002
4.710479e+002;3.983674e-002
4.715300e+002;3.982777e-002
4.720121e+002;3.976978e-002
4.724943e+002;3.967844e-002
4.729764e+002;3.958016e-002
4.734586e+002;3.950252e-002
4.739407e+002;3.946671e-002
4.744228e+002;3.948006e-002
4.749050e+002;3.953927e-002
4.753871e+002;3.963219e-002
4.758692e+002;3.974527e-002
4.763514e+002;3.986617e-002
4.768335e+002;3.998529e-002
4.773156e+002;4.009410e-002
4.777978e+002;4.018467e-002
4.782799e+002;4.024892e-002
4.787621e+002;4.028289e-002
4.792442e+002;4.028976e-002
4.797263e+002;4.028265e-002
4.802085e+002;4.028156e-002
4.806906e+002;4.030770e-002
4.811727e+002;4.037397e-002
4.816549e+002;4.047981e-002
4.821370e+002;4.060682e-002
4.826191e+002;4.072721e-002
4.831013e+002;4.081053e-002
4.835834e+002;4.083771e-002
4.840656e+002;4.080754e-002
4.845477e+002;4.073836e-002
4.850298e+002;4.066122e-002
4.855120e+002;4.061073e-002
4.859941e+002;4.061217e-002
4.864763e+002;4.067631e-002
4.869584e+002;4.079662e-002
4.874405e+002;4.095461e-002
4.879227e+002;4.112514e-002
4.884048e+002;4.128500e-002
4.888869e+002;4.141620e-002
4.893691e+002;4.150949e-002
4.898512e+002;4.156220e-002
4.903333e+002;4.157895e-002
4.908155e+002;4.156810e-002
4.912976e+002;4.154083e-002
4.917798e+002;4.150822e-002
4.922619e+002;4.147968e-002
4.927440e+002;4.145938e-002
4.932262e+002;4.144711e-002
4.937083e+002;4.143715e-002
4.941904e+002;4.142302e-002
4.946726e+002;4.139957e-002
4.951547e+002;4.136678e-002
4.956368e+002;4.132988e-002
4.961190e+002;4.129777e-002
4.966011e+002;4.127878e-002
4.970833e+002;4.127882e-002
4.975654e+002;4.129740e-002
4.980475e+002;4.133122e-002
4.985297e+002;4.137538e-002
4.990118e+002;4.142727e-002
4.994940e+002;4.148711e-002
4.999761e+002;4.155780e-002
5.004582e+002;4.164005e-002
5.009404e+002;4.173165e-002
5.014225e+002;4.182392e-002
5.019046e+002;4.190596e-002
5.023868e+002;4.196719e-002
5.028689e+002;4.200359e-002
5.033510e+002;4.201851e-002
5.038332e+002;4.202276e-002
5.043153e+002;4.202864e-002
5.047975e+002;4.204517e-002
5.052796e+002;4.207208e-002
5.057617e+002;4.210075e-002
5.062439e+002;4.211627e-002
5.067260e+002;4.210472e-002
5.072081e+002;4.205868e-002
5.076903e+002;4.198167e-002
5.081724e+002;4.188671e-002
5.086545e+002;4.179331e-002
5.091367e+002;4.171995e-002
5.096188e+002;4.167969e-002
5.101010e+002;4.167617e-002
5.105831e+002;4.170411e-002
5.110652e+002;4.175055e-002
5.115474e+002;4.180070e-002
5.120295e+002;4.184094e-002
5.125117e+002;4.186371e-002
5.129938e+002;4.186819e-002
5.134760e+002;4.186133e-002
5.139581e+002;4.185470e-002
5.144402e+002;4.186205e-002
5.149224e+002;4.189441e-002
5.154045e+002;4.195695e-002
5.158866e+002;4.204609e-002
5.163688e+002;4.215077e-002
5.168509e+002;4.225478e-002
5.173330e+002;4.234220e-002
5.178152e+002;4.240184e-002
5.182973e+002;4.243070e-002
5.187794e+002;4.243362e-002
5.192616e+002;4.242123e-002
5.197437e+002;4.240471e-002
5.202258e+002;4.239289e-002
5.207080e+002;4.238905e-002
5.211901e+002;4.239316e-002
5.216722e+002;4.240333e-002
5.221544e+002;4.241828e-002
5.226365e+002;4.243868e-002
5.231187e+002;4.246658e-002
5.236008e+002;4.250231e-002
5.240829e+002;4.254394e-002
5.245651e+002;4.258538e-002
5.250472e+002;4.261933e-002
5.255294e+002;4.263899e-002
5.260115e+002;4.264256e-002
5.264937e+002;4.263316e-002
5.269758e+002;4.261876e-002
5.274579e+002;4.260864e-002
5.279401e+002;4.261025e-002
5.284222e+002;4.262629e-002
5.289043e+002;4.265587e-002
5.293865e+002;4.269454e-002
5.298686e+002;4.273744e-002
5.303507e+002;4.278052e-002
5.308329e+002;4.282031e-002
5.313150e+002;4.285326e-002
5.317971e+002;4.287481e-002
5.322793e+002;4.287924e-002
5.327614e+002;4.286213e-002
5.332435e+002;4.282257e-002
5.337257e+002;4.276565e-002
5.342078e+002;4.270197e-002
5.346899e+002;4.264538e-002
5.351721e+002;4.260780e-002
5.356542e+002;4.259627e-002
5.361364e+002;4.260917e-002
5.366185e+002;4.263892e-002
5.371006e+002;4.267444e-002
5.375828e+002;4.270648e-002
5.380649e+002;4.273040e-002
5.385471e+002;4.274736e-002
5.390292e+002;4.276142e-002
5.395114e+002;4.277704e-002
5.399935e+002;4.279503e-002
5.404756e+002;4.281277e-002
5.409578e+002;4.282517e-002
5.414399e+002;4.282855e-002
5.419220e+002;4.282180e-002
5.424042e+002;4.280871e-002
5.428863e+002;4.279502e-002
5.433684e+002;4.278651e-002
5.438506e+002;4.278530e-002
5.443327e+002;4.279050e-002
5.448148e+002;4.279820e-002
5.452970e+002;4.280527e-002
5.457791e+002;4.281094e-002
5.462612e+002;4.281842e-002
5.467434e+002;4.283249e-002
5.472255e+002;4.285837e-002
5.477076e+002;4.289686e-002
5.481898e+002;4.294517e-002
5.486719e+002;4.299624e-002
5.491541e+002;4.304267e-002
5.496362e+002;4.307830e-002
5.501183e+002;4.310142e-002
5.506005e+002;4.311353e-002
5.510826e+002;4.311826e-002
5.515648e+002;4.311868e-002
5.520469e+002;4.311636e-002
5.525291e+002;4.311075e-002
5.530112e+002;4.310103e-002
5.534933e+002;4.308713e-002
5.539755e+002;4.307145e-002
5.544576e+002;4.305749e-002
5.549397e+002;4.304979e-002
5.554219e+002;4.305081e-002
5.559040e+002;4.306136e-002
5.563861e+002;4.307963e-002
5.568683e+002;4.310322e-002
5.573504e+002;4.312959e-002
5.578325e+002;4.315722e-002
5.583147e+002;4.318494e-002
5.587968e+002;4.321101e-002
5.592789e+002;4.323225e-002
5.597611e+002;4.324470e-002
5.602432e+002;4.324468e-002
5.607253e+002;4.323183e-002
5.612075e+002;4.320965e-002
5.616896e+002;4.318646e-002
5.621718e+002;4.317250e-002
5.626539e+002;4.317712e-002
5.631360e+002;4.320443e-002
5.636182e+002;4.325194e-002
5.641003e+002;4.331074e-002
5.645825e+002;4.336892e-002
5.650646e+002;4.341461e-002
5.655468e+002;4.344099e-002
5.660289e+002;4.344705e-002
5.665110e+002;4.343796e-002
5.669932e+002;4.342147e-002
5.674753e+002;4.340600e-002
5.679574e+002;4.339683e-002
5.684396e+002;4.339608e-002
5.689217e+002;4.340234e-002
5.694038e+002;4.341292e-002
5.698860e+002;4.342431e-002
5.703681e+002;4.343514e-002
5.708502e+002;4.344457e-002
5.713324e+002;4.345333e-002
5.718145e+002;4.346224e-002
5.722966e+002;4.347234e-002
5.727787e+002;4.348348e-002
5.732609e+002;4.349533e-002
5.737430e+002;4.350671e-002
5.742252e+002;4.351665e-002
5.747073e+002;4.352403e-002
5.751895e+002;4.352882e-002
5.756716e+002;4.353116e-002
5.761537e+002;4.353287e-002
5.766359e+002;4.353552e-002
5.771180e+002;4.354056e-002
5.776002e+002;4.354802e-002
5.780823e+002;4.355679e-002
5.785644e+002;4.356398e-002
5.790466e+002;4.356706e-002
5.795287e+002;4.356485e-002
5.800108e+002;4.355878e-002
5.804930e+002;4.355299e-002
5.809751e+002;4.355352e-002
5.814572e+002;4.356579e-002
5.819394e+002;4.359294e-002
5.824215e+002;4.363353e-002
5.829036e+002;4.368253e-002
5.833858e+002;4.373176e-002
5.838679e+002;4.377358e-002
5.843500e+002;4.380263e-002
5.848322e+002;4.381802e-002
5.853143e+002;4.382255e-002
5.857964e+002;4.382230e-002
5.862786e+002;4.382315e-002
5.867607e+002;4.382943e-002
5.872429e+002;4.384209e-002
5.877250e+002;4.385963e-002
5.882072e+002;4.387772e-002
5.886893e+002;4.389207e-002
5.891714e+002;4.389904e-002
5.896536e+002;4.389707e-002
5.901357e+002;4.388677e-002
5.906179e+002;4.387091e-002
5.911000e+002;4.385369e-002
5.915821e+002;4.383987e-002
5.920643e+002;4.383351e-002
5.925464e+002;4.383733e-002
5.930285e+002;4.385154e-002
5.935107e+002;4.387454e-002
5.939928e+002;4.390242e-002
5.944749e+002;4.393081e-002
5.949571e+002;4.395582e-002
5.954392e+002;4.397507e-002
5.959213e+002;4.398821e-002
5.964035e+002;4.399673e-002
5.968856e+002;4.400265e-002
5.973677e+002;4.400832e-002
5.978499e+002;4.401437e-002
5.983320e+002;4.402084e-002
5.988141e+002;4.402620e-002
5.992963e+002;4.402881e-002
5.997784e+002;4.402672e-002
6.002606e+002;4.401908e-002
6.007427e+002;4.400497e-002
6.012249e+002;4.398513e-002
6.017070e+002;4.396036e-002
6.021891e+002;4.393334e-002
6.026713e+002;4.390756e-002
6.031534e+002;4.388751e-002
6.036356e+002;4.387717e-002
6.041177e+002;4.387919e-002
6.045998e+002;4.389323e-002
6.050820e+002;4.391617e-002
6.055641e+002;4.394246e-002
6.060462e+002;4.396639e-002
6.065284e+002;4.398362e-002
6.070105e+002;4.399330e-002
6.074926e+002;4.399778e-002
6.079748e+002;4.400164e-002
6.084569e+002;4.400899e-002
6.089390e+002;4.402216e-002
6.094212e+002;4.403962e-002
6.099033e+002;4.405745e-002
6.103854e+002;4.406995e-002
6.108676e+002;4.407312e-002
6.113497e+002;4.406530e-002
6.118318e+002;4.404872e-002
6.123140e+002;4.402739e-002
6.127961e+002;4.400652e-002
6.132783e+002;4.398962e-002
6.137604e+002;4.397846e-002
6.142426e+002;4.397246e-002
6.147247e+002;4.397035e-002
6.152068e+002;4.397013e-002
6.156890e+002;4.397077e-002
6.161711e+002;4.397141e-002
6.166533e+002;4.397184e-002
6.171354e+002;4.397131e-002
6.176175e+002;4.396962e-002
6.180997e+002;4.396646e-002
6.185818e+002;4.396295e-002
6.190639e+002;4.396095e-002
6.195461e+002;4.396326e-002
6.200282e+002;4.397152e-002
6.205103e+002;4.398600e-002
6.209925e+002;4.400388e-002
6.214746e+002;4.402050e-002
6.219567e+002;4.403012e-002
6.224388e+002;4.402846e-002
6.229210e+002;4.401343e-002
6.234031e+002;4.398680e-002
6.238853e+002;4.395260e-002
6.243674e+002;4.391688e-002
6.248495e+002;4.388515e-002
6.253317e+002;4.386125e-002
6.258138e+002;4.384716e-002
6.262960e+002;4.384269e-002
6.267781e+002;4.384611e-002
6.272603e+002;4.385471e-002
6.277424e+002;4.386516e-002
6.282245e+002;4.387433e-002
6.287067e+002;4.387914e-002
6.291888e+002;4.387792e-002
6.296709e+002;4.387069e-002
6.301531e+002;4.385959e-002
6.306352e+002;4.384853e-002
6.311173e+002;4.384223e-002
6.315995e+002;4.384400e-002
6.320816e+002;4.385485e-002
6.325637e+002;4.387227e-002
6.330459e+002;4.389117e-002
6.335280e+002;4.390533e-002
6.340101e+002;4.390995e-002
6.344923e+002;4.390300e-002
6.349744e+002;4.388605e-002
6.354565e+002;4.386307e-002
6.359387e+002;4.383958e-002
6.364208e+002;4.381932e-002
6.369030e+002;4.380405e-002
6.373851e+002;4.379249e-002
6.378672e+002;4.378205e-002
6.383494e+002;4.376962e-002
6.388315e+002;4.375342e-002
6.393137e+002;4.373339e-002
6.397958e+002;4.371153e-002
6.402780e+002;4.369065e-002
6.407601e+002;4.367412e-002
6.412422e+002;4.366429e-002
6.417244e+002;4.366265e-002
6.422065e+002;4.366884e-002
6.426886e+002;4.368095e-002
6.431708e+002;4.369565e-002
6.436529e+002;4.370892e-002
6.441350e+002;4.371623e-002
6.446172e+002;4.371400e-002
6.450993e+002;4.370046e-002
6.455814e+002;4.367647e-002
6.460636e+002;4.364564e-002
6.465457e+002;4.361362e-002
6.470278e+002;4.358586e-002
6.475100e+002;4.356758e-002
6.479921e+002;4.356064e-002
6.484742e+002;4.356467e-002
6.489564e+002;4.357627e-002
6.494385e+002;4.359138e-002
6.499207e+002;4.360545e-002
6.504028e+002;4.361512e-002
6.508849e+002;4.361828e-002
6.513671e+002;4.361462e-002
6.518492e+002;4.360433e-002
6.523314e+002;4.358886e-002
6.528135e+002;4.356967e-002
6.532957e+002;4.354854e-002
6.537778e+002;4.352703e-002
6.542599e+002;4.350637e-002
6.547421e+002;4.348657e-002
6.552242e+002;4.346707e-002
6.557063e+002;4.344669e-002
6.561885e+002;4.342413e-002
6.566706e+002;4.339902e-002
6.571527e+002;4.337233e-002
6.576349e+002;4.334594e-002
